Nitrogen (mg),Phosphorus (mg),Potassium (mg),Temperature (C),Humidity (%),PH (3-11),label,Rainfall (mm)
65,71,79,18.80466811,17.55417901,8.503114281,chickpea,77.81891424
51,71,78,20.32384159,16.73310839,7.327837447,chickpea,78.69707199
12,71,25,18.19072359,20.90330073,5.686506414,kidneybeans,103.2926407
33,71,23,21.52844601,24.04337887,5.787409605,kidneybeans,104.6252153
13,71,26,25.45219239,25.57463315,6.126609388,kidneybeans,119.6404412
23,71,23,25.49357073,25.99259353,5.793430955,kidneybeans,84.64143632
23,71,16,20.93322821,25.90754388,5.860767659,kidneybeans,139.2921004
35,71,25,39.56639991,39.62692548,5.812097509,pigeonpeas,161.4812963
11,71,19,36.93570209,49.90629028,6.099316761,pigeonpeas,129.0064612
45,71,26,38.46839007,38.35419815,6.610604532,pigeonpeas,136.0456753
26,71,19,33.40462446,59.29212318,5.779856306,pigeonpeas,129.2028653
22,71,19,32.71557571,36.49370757,5.546305815,pigeonpeas,177.5764304
29,71,20,20.59175148,53.07220067,5.841561657,pigeonpeas,180.6465282
66,71,26,34.6117609,69.94525453,7.777905249,blackgram,64.55882254
62,71,18,34.001194,72.46945539,7.515881326,blackgram,61.46892873
64,71,17,36.7794215,73.17834747,6.794620585,blackgram,70.27184748
35,71,17,31.14463008,71.30106244,7.391494477,blackgram,67.83345933
38,71,22,31.87723784,66.55728689,6.81996332,blackgram,63.02169909
31,71,23,31.0622879,67.71624894,7.700204444,lentil,54.9393771
23,71,26,27.05720343,63.9029321,7.458386494,lentil,49.37369982
10,71,22,29.44784841,63.56340568,6.748124926,lentil,48.06491307
21,71,24,27.42298948,66.30655251,6.782570912,lentil,45.49683991
45,71,21,21.81813794,63.49905378,7.131763643,lentil,53.31508572
37,71,22,23.32378134,66.91740368,6.43852405,lentil,46.62370222
9,71,23,31.9085996,72.87768695,6.791612339,lentil,51.56461082
67,71,46,41.43449594,96.31140594,6.903497284,papaya,62.62377075
63,71,53,38.17404045,97.97174041,6.783690555,papaya,141.3381168
78,71,53,29.65985389,99.16070999,7.032125085,papaya,82.83061083
44,71,50,44.20523166,95.70842379,6.815578674,papaya,239.7427554
40,72,77,17.02498456,16.98861173,7.485996067,chickpea,88.55123143
23,72,84,19.02061277,17.13159126,6.920251378,chickpea,79.92698081
22,72,85,18.86805647,15.65809214,6.391173589,chickpea,88.51048983
28,72,84,18.72963144,19.18197264,6.481783043,chickpea,71.58010169
51,72,75,18.88852533,14.99451145,7.104224797,chickpea,80.1113384
37,72,18,18.87614998,24.54038287,5.724242065,kidneybeans,105.4120514
8,72,17,20.57341244,19.7520218,5.711439256,kidneybeans,87.87869161
13,72,21,24.32116642,21.0278674,5.821194486,kidneybeans,60.27552528
11,72,20,19.52226241,24.92607153,5.951177452,kidneybeans,113.334026
27,72,23,19.92889503,21.79992115,5.961934481,kidneybeans,64.02640797
3,72,24,36.51268371,57.92887167,6.03160778,pigeonpeas,122.6539694
31,72,17,28.69180475,49.47225353,5.833031708,pigeonpeas,96.36222901
27,72,17,28.98039357,57.23265151,6.347929353,pigeonpeas,120.7435664
38,72,21,28.23416057,49.4421345,5.902103172,pigeonpeas,186.5008581
26,72,22,28.76794904,37.57792132,4.674941549,pigeonpeas,91.72084869
20,72,15,36.00415838,56.01334416,7.313517308,pigeonpeas,134.8596466
29,72,24,23.17409556,36.67847052,6.962386495,pigeonpeas,162.5931264
11,72,22,29.37735586,44.82294584,6.842744374,pigeonpeas,172.40168
35,72,21,34.03619494,64.28791388,7.741418772,blackgram,66.85510868
20,72,19,32.47648301,64.34848735,7.397190844,blackgram,65.820457
49,72,15,31.55846339,67.83563765,7.137004749,blackgram,74.86960831
21,72,17,31.52104732,66.55723677,7.580527339,blackgram,61.71111448
2,72,18,26.57597546,60.97876599,7.836719564,lentil,50.89110726
6,72,15,22.99451999,66.70897237,7.670178119,lentil,54.49044154
19,72,15,28.83600962,69.76112921,6.890760124,lentil,44.08562546
119,72,55,25.99069521,83.33983116,6.220643671,banana,112.0777152
107,72,45,28.14938935,81.54448882,5.790768046,banana,91.40508414
103,72,51,26.12643374,81.81365007,6.099478745,banana,104.4812858
108,72,46,25.16278237,84.97849241,6.110844721,banana,90.94554618
34,72,82,21.88234083,16.17327707,6.16866258,chickpea,92.68373702
59,72,86,19.78762989,15.45720796,7.578842611,chickpea,91.94595352
54,72,80,18.46573364,19.68691153,8.075549571,chickpea,94.00287214
29,72,80,20.50428447,16.62675688,7.575622655,chickpea,82.69766829
55,72,78,21.09354914,19.00149026,7.545214817,chickpea,73.64476535
42,72,21,23.10497027,21.33464811,5.985653659,kidneybeans,61.13872036
22,72,23,17.16032418,23.44855646,6.155601914,kidneybeans,130.3900798
35,72,24,31.28188361,62.35915962,6.165366484,pigeonpeas,103.3301803
28,72,22,33.52492787,60.8730063,5.094651805,pigeonpeas,161.7820226
19,72,19,20.8662008,36.23640942,5.801323706,pigeonpeas,197.3752649
18,72,20,19.70560823,36.54568091,4.824601626,pigeonpeas,163.2747473
26,72,21,21.01197743,33.93105354,4.746956104,pigeonpeas,176.4134092
15,72,21,32.63950337,37.26330267,5.553307231,pigeonpeas,162.5927723
39,72,22,31.56826143,66.63839085,5.72703132,pigeonpeas,189.5208915
44,72,26,36.41936727,70.57169536,6.696925393,blackgram,73.23573601
41,72,25,27.45451509,64.24147598,7.440780945,blackgram,69.28607828
60,72,17,35.70573303,68.96104071,7.08036644,blackgram,64.89517488
9,72,26,29.44838582,66.28876022,7.506698319,lentil,45.20841071
36,72,16,22.43998931,67.02338883,7.859336805,lentil,53.10207889
114,72,49,31.29114827,81.18618024,5.878713657,banana,90.66727868
101,72,54,28.13071779,85.11303967,6.047853277,banana,118.6730366
104,72,55,28.25016429,88.63057995,5.892348713,banana,111.0162259
106,72,47,31.17989833,84.12497394,6.470833241,banana,90.45142867
104,72,53,29.86606513,87.53123067,6.546773632,banana,90.24211529
43,72,77,18.36952567,19.56381041,7.152811172,chickpea,79.26357665
29,72,78,17.16606398,14.42457525,6.204090835,chickpea,72.32667516
63,72,78,17.57445618,16.71826572,8.255450758,chickpea,77.81891424
49,72,77,18.99424448,15.9362937,7.114405288,chickpea,78.69707199
10,72,24,17.00067625,19.90790546,5.520880014,kidneybeans,103.2926407
31,72,22,20.120043,22.89845607,5.618844277,kidneybeans,104.6252153
11,72,25,23.78709569,24.35679348,5.948164454,kidneybeans,119.6404412
21,72,22,23.82576704,24.75485098,5.624690248,kidneybeans,84.64143632
21,72,15,19.56376468,24.67385131,5.690065688,kidneybeans,139.2921004
33,72,24,36.97794384,37.73992903,5.642813116,pigeonpeas,161.4812963
9,72,18,34.51934775,47.52980027,5.921666758,pigeonpeas,129.0064612
43,72,25,35.95176642,36.52780776,6.418062652,pigeonpeas,136.0456753
24,72,18,31.2192752,56.46868874,5.611510977,pigeonpeas,129.2028653
20,72,18,30.5753044,34.75591197,5.384762927,pigeonpeas,177.5764304
27,72,19,19.24462755,50.54495302,5.671419084,pigeonpeas,180.6465282
64,72,25,32.34744009,66.61452812,7.551364319,blackgram,64.55882254
60,72,17,31.77681682,69.01852894,7.296972161,blackgram,61.46892873
62,72,16,34.37329112,69.69366426,6.596719015,blackgram,70.27184748
33,72,16,29.10713092,67.90577375,7.17620823,blackgram,67.83345933
36,72,21,29.79181107,63.38789228,6.621323612,blackgram,63.02169909
29,72,22,29.03017561,64.49166566,7.475926645,lentil,54.9393771
21,72,25,25.28710601,60.85993533,7.241151936,lentil,49.37369982
8,72,21,27.52135365,60.53657684,6.551577598,lentil,48.06491307
19,72,23,25.62896213,63.14909763,6.585020303,lentil,45.49683991
43,72,20,20.39078312,60.47528931,6.924042372,lentil,53.31508572
35,72,21,21.79792649,63.73086065,6.250994223,lentil,46.62370222
7,72,22,29.82112112,69.4073209,6.593798387,lentil,51.56461082
65,72,45,38.72382798,91.72514851,6.702424548,papaya,62.62377075
61,72,52,35.67667332,93.30641944,6.586107335,papaya,141.3381168
76,72,52,27.71948962,94.43877142,6.827305908,papaya,82.83061083
42,72,49,41.31330062,91.1508798,6.617066674,papaya,239.7427554
34,72,78,21.49994435,15.86843593,7.932489839,chickpea,85.74904898
69,72,84,20.45909783,19.35649636,6.819527895,chickpea,85.52950164
52,72,82,18.70156097,18.82916674,6.964447697,chickpea,78.92060234
66,72,82,18.37203472,18.16980598,8.323528121,chickpea,72.78624223
61,72,79,18.7089936,17.8087411,7.103448539,chickpea,86.05078037
45,72,21,18.25531787,24.96061545,6.040362416,kidneybeans,81.83420522
38,72,24,25.85531362,20.2430321,6.002201699,kidneybeans,116.7324324
41,72,20,26.3523349,19.09241427,5.679661162,kidneybeans,149.7441028
12,72,17,19.60144179,36.43265471,5.113834493,pigeonpeas,107.4721605
14,72,21,20.04096813,64.39845561,5.151069888,pigeonpeas,139.8710041
14,72,21,20.37687104,34.76229901,6.305316711,pigeonpeas,155.3705624
58,72,23,30.5681947,64.60942553,7.340876133,blackgram,63.49726331
37,72,20,37.06352634,64.45527761,7.930492189,blackgram,72.43169115
29,72,24,27.33807877,67.15196811,7.938552459,blackgram,63.1830529
29,72,18,32.22704113,63.12264856,6.776076288,blackgram,71.72980375
52,72,21,31.64859602,69.48467051,7.722393334,blackgram,69.43895491
34,72,20,31.45781523,67.46786255,7.321703625,blackgram,67.47677295
49,72,18,36.51513875,68.40621334,7.965144041,blackgram,70.40795007
15,72,19,26.09592719,65.62975715,6.912681381,lentil,47.26052494
35,72,25,30.01189066,67.28076539,7.730078902,lentil,37.15824966
31,72,17,29.64431581,66.36960786,7.979125473,lentil,37.46160727
70,72,51,37.67965213,96.07211311,6.99704278,papaya,243.0745066
40,72,46,45.92788023,94.57980554,7.146462757,papaya,196.2408242
79,72,46,36.20354169,97.4974366,7.201374943,papaya,203.4044028
47,72,55,31.39070281,95.35870511,6.941345146,papaya,202.0572747
41,72,53,34.96832102,97.24801414,7.004330959,papaya,248.8592986
43,72,52,29.26166301,98.88644561,6.887700741,papaya,40.35153141
79,72,56,45.845319,99.36725585,6.891938355,papaya,78.8099639
76,72,50,37.73702569,97.00197105,7.026427827,papaya,149.8488208
44,72,46,45.94157734,94.59920549,6.810802432,papaya,234.8466111
32,73,81,20.45078582,15.40312102,5.988992796,chickpea,92.68373702
57,73,85,18.49311205,14.72115044,7.358099622,chickpea,91.94595352
52,73,79,17.25769499,18.74943955,7.840339389,chickpea,94.00287214
27,73,79,19.16288268,15.83500655,7.354973451,chickpea,82.69766829
53,73,77,19.71359733,18.09665739,7.325451279,chickpea,73.64476535
40,73,20,21.59343016,20.31871249,5.811314232,kidneybeans,61.13872036
20,73,22,16.03768615,22.33195853,5.976312538,kidneybeans,130.3900798
33,73,23,29.23540524,59.38967583,5.985792703,pigeonpeas,103.3301803
26,73,21,31.33170829,57.97429171,4.946263888,pigeonpeas,161.7820226
17,73,18,19.50112224,34.51086611,5.632353113,pigeonpeas,197.3752649
16,73,19,18.41645629,34.80541039,4.684079249,pigeonpeas,163.2747473
24,73,20,19.63736208,32.31528909,4.608695247,pigeonpeas,176.4134092
13,73,20,30.50420876,35.48885969,5.391560418,pigeonpeas,162.5927723
37,73,21,29.50304807,63.46513414,5.560224583,pigeonpeas,189.5208915
42,73,25,34.03679184,67.21113844,6.501869314,blackgram,73.23573601
39,73,24,25.65842532,61.18235808,7.22405917,blackgram,69.28607828
58,73,16,33.36984395,65.67718163,6.874142175,blackgram,64.89517488
7,73,25,27.52185591,63.13215259,7.28805662,lentil,45.20841071
34,73,15,20.97195263,63.83179889,7.630424083,lentil,53.10207889
112,73,48,29.2440638,77.32017166,5.707488987,banana,90.66727868
99,73,53,26.29039046,81.06003778,5.871702211,banana,118.6730366
102,73,54,26.4020227,84.41007614,5.720726906,banana,111.0162259
104,73,46,29.1400919,80.1190228,6.28236237,banana,90.45142867
102,73,52,27.9122104,83.36307683,6.356090905,banana,90.24211529
30,73,82,19.27361325,19.22516518,9.016409194,chickpea,81.98568791
46,73,86,21.59954886,20.61905995,7.365201742,chickpea,78.26039559
44,73,84,20.6063336,14.99444006,7.771616177,chickpea,65.78042032
39,73,16,26.66825311,19.13720366,5.749643754,kidneybeans,62.7089169
20,73,16,26.64683263,23.38888339,5.879617011,kidneybeans,146.4727237
7,73,22,17.38182037,22.42583586,5.759455134,kidneybeans,66.97053257
16,73,20,19.68542287,38.66771274,6.823715115,pigeonpeas,93.12330644
22,73,17,38.56658458,45.79516327,4.902274905,pigeonpeas,159.8938645
23,73,16,31.55533497,70.46134607,6.666017982,pigeonpeas,153.2504506
29,73,21,26.4235181,62.96502676,6.035607818,pigeonpeas,91.95792434
9,73,18,24.04560933,65.69359095,5.837442288,pigeonpeas,96.74706956
52,73,18,28.99756997,66.52889864,6.737045424,blackgram,73.84949872
55,73,16,31.49506275,68.19045824,7.74260991,blackgram,72.17818157
43,73,19,30.77054408,64.0783655,6.797121717,blackgram,73.37686831
13,73,18,22.8593062,73.41994686,6.832880519,lentil,46.6352865
15,73,26,25.81046091,64.15010222,6.655467134,lentil,44.23629285
19,73,18,27.85238846,73.03656302,7.615007173,lentil,37.11395801
2,73,18,24.96712163,67.73041565,7.458218053,lentil,47.01510708
37,73,23,28.5936115,66.11683925,7.105872973,lentil,42.87274897
16,73,16,29.9598967,68.85536042,6.687827974,lentil,49.94043064
107,73,46,26.90533869,85.45114309,6.281320196,banana,119.218154
97,73,51,27.71421047,84.49510374,6.182556053,banana,110.10323
99,73,46,28.32849217,82.44425471,5.848051499,banana,113.1161095
102,73,53,27.21524148,85.61676687,6.012375982,banana,96.47800391
32,73,77,20.09340593,15.11279612,7.701446446,chickpea,85.74904898
67,73,83,19.12065218,18.43475844,6.620900869,chickpea,85.52950164
50,73,81,17.47809436,17.93253975,6.761599706,chickpea,78.92060234
64,73,81,17.17012591,17.30457712,8.081095263,chickpea,72.78624223
59,73,78,17.48504075,16.96070581,6.89655198,chickpea,86.05078037
43,73,20,17.06104474,23.77201471,5.86442953,kidneybeans,81.83420522
36,73,23,24.1638445,19.27907819,5.82738029,kidneybeans,116.7324324
39,73,19,24.62835037,18.18325169,5.514234138,kidneybeans,149.7441028
10,73,16,18.31910448,34.69776639,4.964887857,pigeonpeas,107.4721605
12,73,20,18.72987676,61.33186249,5.001038726,pigeonpeas,139.8710041
12,73,20,19.04380471,33.10695144,6.12166671,pigeonpeas,155.3705624
56,73,22,28.56840626,61.53278622,7.127064207,blackgram,63.49726331
35,73,19,34.63880966,61.38597868,7.69950698,blackgram,72.43169115
27,73,23,25.54960633,63.95425534,7.707332484,blackgram,63.1830529
27,73,17,30.11873003,60.11680815,6.578714843,blackgram,71.72980375
50,73,20,29.57812712,66.17587668,7.497469256,blackgram,69.43895491
32,73,19,29.39982732,64.25510719,7.108450121,blackgram,67.47677295
47,73,17,34.1262979,65.14877461,7.733149554,blackgram,70.40795007
13,73,18,24.388717,62.50453062,6.711341147,lentil,47.26052494
33,73,24,28.04849594,64.07691942,7.504930973,lentil,37.15824966
29,73,16,27.70496805,63.20915034,7.74672376,lentil,37.46160727
68,73,50,35.21462816,91.49725058,6.793245417,papaya,243.0745066
38,73,45,42.92325255,90.07600528,6.938313356,papaya,196.2408242
77,73,45,33.83508569,92.85470152,6.991626158,papaya,203.4044028
45,73,54,29.33710543,90.81781439,6.739170045,papaya,202.0572747
39,73,52,32.68067385,92.61715632,6.800321319,papaya,248.8592986
41,73,51,27.34734861,94.17756725,6.687088098,papaya,40.35153141
77,73,55,42.84609252,94.63548176,6.691202286,papaya,78.8099639
74,73,49,35.26824831,92.38282957,6.821774589,papaya,149.8488208
42,73,45,42.93605359,90.09448142,6.612429546,papaya,234.8466111
68,73,81,20.41493322,18.76092673,8.410320076,chickpea,69.40619137
50,73,83,21.42548193,17.46459178,6.917054849,chickpea,68.97806542
58,73,83,19.59770798,16.12950724,7.481012107,chickpea,81.78710463
44,73,24,17.96306908,26.21725843,5.745762512,kidneybeans,75.45328039
29,73,16,25.08358915,23.91118713,6.112160469,kidneybeans,107.4137246
36,73,23,19.17067947,26.15355388,6.110292778,kidneybeans,69.14681022
22,73,20,18.52003649,21.0181746,6.039821089,kidneybeans,115.199245
18,73,21,20.65749787,25.16180939,5.759307829,kidneybeans,129.3449326
15,73,20,28.76834822,43.78098811,4.893457095,pigeonpeas,94.46748008
13,73,20,20.5985706,50.08869346,5.535589635,pigeonpeas,149.063196
12,73,24,30.68127388,66.34774625,7.51834159,lentil,42.96018627
23,73,20,22.4232248,66.86535283,7.456638801,lentil,52.39881209
37,73,17,31.85404027,69.60793363,6.743782467,lentil,35.69674138
9,73,22,27.68013167,64.97737126,7.285111005,lentil,36.68284038
75,73,48,25.350571,98.2910835,7.119668686,papaya,87.53393983
77,73,53,27.45076765,97.38226639,7.017784889,papaya,52.95477913
48,73,54,27.74514109,97.67475653,7.173904098,papaya,241.8202079
28,74,81,18.01272266,18.30968112,8.753795334,chickpea,81.98568791
44,74,85,20.18649426,19.63719995,7.150681303,chickpea,78.26039559
42,74,83,19.2582557,14.2804191,7.545258424,chickpea,65.78042032
37,74,15,24.92360104,18.22590825,5.582178402,kidneybeans,62.7089169
18,74,15,24.9035819,22.27512704,5.70836603,kidneybeans,146.4727237
5,74,21,16.24469193,21.35793891,5.591704014,kidneybeans,66.97053257
14,74,19,18.39759147,36.82639309,6.624966131,pigeonpeas,93.12330644
20,74,16,36.04353699,43.61444121,4.759490199,pigeonpeas,159.8938645
21,74,15,29.49096726,67.10604388,6.471862118,pigeonpeas,153.2504506
27,74,20,24.69487673,59.96669215,5.859813416,pigeonpeas,91.95792434
7,74,17,22.47253208,62.56532471,5.667419697,pigeonpeas,96.74706956
50,74,17,27.10053268,63.36085585,6.5408208,blackgram,73.84949872
53,74,15,29.43463808,64.94329356,7.517097,blackgram,72.17818157
41,74,18,28.75751783,61.02701476,6.599147298,blackgram,73.37686831
11,74,17,21.36383757,69.92375891,6.633864582,lentil,46.6352865
13,74,25,24.12192608,61.09533545,6.461618577,lentil,44.23629285
17,74,17,26.03026959,69.55863145,7.393210848,lentil,37.11395801
0,74,17,23.33375853,64.50515776,7.240988401,lentil,47.01510708
35,74,22,26.7230014,62.96841833,6.898905799,lentil,42.87274897
14,74,15,27.99990346,65.57653373,6.493036868,lentil,49.94043064
105,74,45,25.14517635,81.38204104,6.098369122,banana,119.218154
95,74,50,25.90113128,80.47152737,6.002481605,banana,110.10323
97,74,45,26.47522633,78.51833782,5.677719902,banana,113.1161095
100,74,52,25.43480512,81.53977797,5.837258235,banana,96.47800391
31,74,76,20.99785469,19.65057314,7.276734076,chickpea,88.4585692
35,74,85,20.82445129,19.66473593,7.433529013,chickpea,68.81405149
32,74,82,20.77715018,17.64495855,6.600691023,chickpea,68.4951189
18,74,22,19.80241323,24.79753568,5.849601076,kidneybeans,87.0513289
33,74,19,16.55064511,22.50969737,5.998934558,kidneybeans,88.88796102
32,74,26,32.45605961,44.47012373,6.639474512,pigeonpeas,149.299952
30,74,22,26.50838854,53.07352149,6.187733408,pigeonpeas,114.2821387
25,74,26,33.25034601,49.55840067,7.289485102,pigeonpeas,91.31256412
36,74,25,25.1473842,53.85470484,4.90283918,pigeonpeas,192.3023991
16,74,25,26.26590877,60.20852093,6.629244845,pigeonpeas,118.3606557
15,74,21,32.69911862,37.05456809,7.188926263,pigeonpeas,178.8998611
58,74,16,32.31568252,63.06861602,7.366840424,blackgram,66.37171179
35,74,22,35.36016126,72.38569413,6.891374696,blackgram,62.30278274
60,74,26,27.02387976,64.43503145,7.479645506,blackgram,68.64685069
46,74,23,32.13513912,67.35540564,7.801798393,blackgram,71.21006868
4,74,23,25.56520906,64.87718384,6.858363523,lentil,52.55730112
25,74,18,26.6154529,67.20224625,7.414018575,lentil,48.28137482
